Date,TeamName,EloScore
10/06/1990,Southern Miss,2230
10/06/1990,East Carolina,1162
10/06/1990,Texas,2404
10/06/1990,Rice,8
10/06/1990,Rutgers,1538
10/06/1990,Boston College,1270
10/06/1990,Tulsa,2046
10/06/1990,Louisville,992
10/06/1990,S-M-U,2086
10/06/1990,North Texas,1350
10/06/1990,Ball State,1686
10/06/1990,Miami-Ohio,1726
10/06/1990,Western Michigan,1854
10/06/1990,Akron,1556
10/06/1990,Maine,1472
10/06/1990,Hawaii,1968
10/06/1990,North Carolina,2084
10/06/1990,Wake Forest,1092
10/06/1990,Florida State,2506
10/06/1990,Miami-Florida,2566
10/06/1990,Temple,1090
10/06/1990,Penn State,2646
10/06/1990,Illinois,1364
10/06/1990,Ohio State,2738
10/06/1990,West Virginia,1786
10/06/1990,Virginia Tech,2026
10/06/1990,Navy,1344
10/06/1990,Air Force,1604
10/06/1990,UTEP,-108
10/06/1990,New Mexico,1072
10/06/1990,New Mexico State,404
10/06/1990,Long Beach State,1426
10/06/1990,Texas Christian,360
10/06/1990,Arkansas,2724
10/06/1990,Tulane,1212
10/06/1990,Memphis,626
10/06/1990,Utah State,1122
10/06/1990,Oregon,1078
10/06/1990,Arizona,1996
10/06/1990,U.C.L.A.,2234
10/06/1990,Colorado,1004
10/06/1990,Missouri,1366
10/06/1990,Utah,1572
10/06/1990,Colorado State,802
10/06/1990,Texas Tech,1002
10/06/1990,Texas A+M,1874
10/06/1990,Fullerton State,1256
10/06/1990,Nevada-Las Vegas,1896
10/06/1990,Washington State,1078
10/06/1990,Southern Cal,2662
10/13/1990,Louisiana Tech,1254
10/13/1990,Tulsa,2044
10/13/1990,Hawaii,1968
10/13/1990,Wake Forest,1072
10/13/1990,Maryland,2058
10/13/1990,UTEP,-108
10/13/1990,Kent State,210
10/13/1990,Ball State,1706
10/13/1990,No Carolina State,1360
10/13/1990,Virginia,1074
10/13/1990,Mississippi,1070
10/13/1990,Georgia,2936
10/13/1990,Army,1306
10/13/1990,Boston College,1280
10/13/1990,Southern Cal,2682
10/13/1990,Stanford,1066
10/13/1990,Kansas,702
10/13/1990,Miami-Florida,2586
10/13/1990,Oklahoma,2954
10/13/1990,Texas,2406
10/13/1990,Texas Tech,1002
10/13/1990,Arkansas,2724
10/13/1990,Purdue,1334
10/13/1990,Illinois,1374
10/13/1990,Florida,1778
10/13/1990,Tennessee,2250
10/13/1990,Southern Miss,2250
10/13/1990,Tulane,1192
10/13/1990,Oklahoma State,1720
10/13/1990,Kansas State,316
10/13/1990,Arkansas State,1394
10/13/1990,Northern Illinois,1596
10/13/1990,Akron,1546
10/13/1990,Navy,1354
10/13/1990,Rutgers,1518
10/13/1990,Pittsburgh,2594
10/13/1990,Utah State,1112
10/13/1990,Fresno State,2162
10/13/1990,Arizona,1996
10/13/1990,Oregon State,-168
10/13/1990,California,954
10/13/1990,Arizona State,2248
10/13/1990,Mississippi State,1150
10/13/1990,Kentucky,996
10/13/1990,Northwestern,-354
10/13/1990,Minnesota,1116
10/13/1990,Missouri,1346
10/13/1990,Nebraska,3352
10/13/1990,Miami-Ohio,1744
10/13/1990,Ohio,914
10/13/1990,New Mexico,1054
10/13/1990,Wyoming,1766
10/13/1990,Bowling Green,1602
10/13/1990,Toledo,1820
10/13/1990,Texas A+M,1864
10/13/1990,Houston,1954
10/13/1990,Western Michigan,1836
10/13/1990,Central Michigan,2670
10/13/1990,Syracuse,1366
10/13/1990,Penn State,2666
10/13/1990,Memphis,616
10/13/1990,Louisville,1002
10/13/1990,Nevada-Las Vegas,1916
10/13/1990,New Mexico State,384
10/13/1990,East Carolina,1144
10/13/1990,South Carolina,1600
10/13/1990,Ohio State,2748
10/13/1990,Indiana,1334
10/13/1990,Western Carolina,1226
10/13/1990,Duke,1004
10/13/1990,Clemson,2842
10/13/1990,Georgia Tech,916
10/13/1990,Pacific,552
10/13/1990,Fullerton State,1254
10/13/1990,Michigan State,1440
10/13/1990,Michigan,2890
10/13/1990,Air Force,1594
10/13/1990,Notre Dame,1934
10/13/1990,Colorado State,782
10/13/1990,Brigham Young,3370
10/13/1990,Oregon,1058
10/13/1990,Washington,2594
10/13/1990,Iowa State,1210
10/13/1990,Colorado,1014
10/13/1990,San Diego State,1280
10/13/1990,U.C.L.A.,2254
10/13/1990,S-M-U,2084
10/13/1990,Baylor,1676
10/13/1990,Cincinnati,600
10/13/1990,West Virginia,1806
10/13/1990,Rice,-2
10/13/1990,Texas Christian,370
10/13/1990,Long Beach State,1408
10/13/1990,San Jose State,2132
10/13/1990,Vanderbilt,274
10/13/1990,Auburn,2248
10/13/1990,Wisconsin,1144
10/13/1990,Iowa,1990
10/20/1990,Ohio State,2768
10/20/1990,Purdue,1314
10/20/1990,Rutgers,1508
10/20/1990,Syracuse,1376
10/20/1990,Mississippi State,1160
10/20/1990,Tulane,1182
10/20/1990,Arizona State,2248
10/20/1990,Oregon,1058
10/20/1990,Alabama,2858
10/20/1990,Arkansas State,1384
10/20/1990,Tennessee,2232
10/20/1990,Mississippi,1080
10/20/1990,Houston,1964
10/20/1990,S-M-U,2074
10/20/1990,Long Beach State,1390
10/20/1990,Fresno State,2180
10/20/1990,Colorado,1024
10/20/1990,Kansas,692
10/20/1990,Texas Tech,1002
10/20/1990,Rice,-2
10/20/1990,Miami-Florida,2584
10/20/1990,Notre Dame,1936
10/20/1990,Florida State,2496
10/20/1990,Auburn,2258
10/20/1990,Ball State,1696
10/20/1990,Western Michigan,1846
10/20/1990,Ohio,912
10/20/1990,Kent State,212
10/20/1990,Baylor,1676
10/20/1990,Texas A+M,1864
10/20/1990,Kentucky,976
10/20/1990,Louisiana State,2034
10/20/1990,Wisconsin,1144
10/20/1990,Northwestern,-354
10/20/1990,Maryland,2078
10/20/1990,Duke,984
10/20/1990,Nevada-Reno,1512
10/20/1990,Nevada-Las Vegas,1914
10/20/1990,Oklahoma State,1700
10/20/1990,Nebraska,3372
10/20/1990,Fullerton State,1236
10/20/1990,Hawaii,1986
10/20/1990,Kansas State,296
10/20/1990,Missouri,1366
10/20/1990,New Mexico,1044
10/20/1990,Colorado State,792
10/20/1990,Virginia,1084
10/20/1990,Wake Forest,1062
10/20/1990,Virginia Tech,2026
10/20/1990,Temple,1090
10/20/1990,Murray State,1488
10/20/1990,Northern Illinois,1606
10/20/1990,Michigan State,1430
10/20/1990,Illinois,1384
10/20/1990,Louisville,1002
10/20/1990,Pittsburgh,2594
10/20/1990,Iowa State,1210
10/20/1990,Oklahoma,2954
10/20/1990,Arkansas,2714
10/20/1990,Texas,2416
10/20/1990,Washington,2614
10/20/1990,Stanford,1046
10/20/1990,Utah State,1092
10/20/1990,San Jose State,2152
10/20/1990,Lafayette,1420
10/20/1990,Army,1316
10/20/1990,Clemson,2862
10/20/1990,No Carolina State,1340
10/20/1990,Weber State,1370
10/20/1990,Wyoming,1776
10/20/1990,The Citadel,1462
10/20/1990,South Carolina,1590
10/20/1990,Cincinnati,582
10/20/1990,East Carolina,1162
10/20/1990,Penn State,2686
10/20/1990,Boston College,1260
10/20/1990,Akron,1536
10/20/1990,Florida,1788
10/20/1990,UTEP,-128
10/20/1990,Utah,1592
10/20/1990,Indiana,1324
10/20/1990,Minnesota,1126
10/20/1990,New Mexico State,374
10/20/1990,Pacific,562
10/20/1990,Toledo,1800
10/20/1990,Central Michigan,2690
10/20/1990,Memphis,596
10/20/1990,Southern Miss,2270
10/20/1990,U.C.L.A.,2254
10/20/1990,California,954
10/20/1990,Georgia Tech,906
10/20/1990,North Carolina,2094
10/20/1990,Iowa,1990
10/20/1990,Michigan,2890
10/20/1990,Vanderbilt,254
10/20/1990,Georgia,2956
10/20/1990,Washington State,1098
10/20/1990,Oregon State,-188
10/20/1990,UL-Lafayette,1252
10/20/1990,Tulsa,2042
10/20/1990,Eastern Michigan,390
10/20/1990,Bowling Green,1622
10/20/1990,Arizona,1998
10/20/1990,Southern Cal,2680
10/27/1990,Penn State,2696
10/27/1990,Alabama,2848
10/27/1990,Kansas State,286
10/27/1990,Kansas,702
10/27/1990,Rice,-22
10/27/1990,Texas A+M,1884
10/27/1990,Syracuse,1386
10/27/1990,Army,1306
10/27/1990,Illinois,1394
10/27/1990,Wisconsin,1134
10/27/1990,Kent State,192
10/27/1990,Toledo,1820
10/27/1990,Indiana State,1530
10/27/1990,Ball State,1706
10/27/1990,Boston College,1262
10/27/1990,West Virginia,1804
10/27/1990,Louisiana State,2016
10/27/1990,Florida State,2514
10/27/1990,Auburn,2278
10/27/1990,Mississippi State,1140
10/27/1990,Southern Cal,2698
10/27/1990,Arizona State,2230
10/27/1990,Michigan,2910
10/27/1990,Indiana,1304
10/27/1990,Clemson,2882
10/27/1990,Wake Forest,1042
10/27/1990,Washington State,1078
10/27/1990,Arizona,2018
10/27/1990,East Carolina,1152
10/27/1990,Temple,1100
10/27/1990,James Madison,1382
10/27/1990,Navy,1344
10/27/1990,UL-Lafayette,1250
10/27/1990,Memphis,598
10/27/1990,California,934
10/27/1990,Washington,2634
10/27/1990,Stanford,1036
10/27/1990,Oregon,1068
10/27/1990,Missouri,1356
10/27/1990,Oklahoma State,1710
10/27/1990,Southern Miss,2260
10/27/1990,Virginia Tech,2036
10/27/1990,Northwestern,-374
10/27/1990,Iowa,2010
10/27/1990,Duke,974
10/27/1990,Georgia Tech,916
10/27/1990,Nevada-Las Vegas,1914
10/27/1990,Utah State,1092
10/27/1990,Arkansas,2712
10/27/1990,Houston,1966
10/27/1990,Tulsa,2062
10/27/1990,New Mexico State,354
10/27/1990,Cincinnati,564
10/27/1990,Tulane,1200
10/27/1990,Stephen F Austin,1432
10/27/1990,Louisiana Tech,1264
10/27/1990,Miami-Florida,2604
10/27/1990,Texas Tech,982
10/27/1990,Oklahoma,2954
10/27/1990,Colorado,1024
10/27/1990,Baylor,1696
10/27/1990,Texas Christian,350
10/27/1990,S-M-U,2064
10/27/1990,Texas,2426
10/27/1990,Central Michigan,2710
10/27/1990,Eastern Michigan,370
10/27/1990,Notre Dame,1938
10/27/1990,Pittsburgh,2592
10/27/1990,Utah,1582
10/27/1990,Air Force,1604
10/27/1990,Maryland,2068
10/27/1990,North Carolina,2104
10/27/1990,Mississippi,1100
10/27/1990,Vanderbilt,234
10/27/1990,Western Michigan,1866
10/27/1990,Ohio,892
10/27/1990,Pacific,542
10/27/1990,Hawaii,2006
10/27/1990,Minnesota,1106
10/27/1990,Ohio State,2788
10/27/1990,Nebraska,3392
10/27/1990,Iowa State,1190
10/27/1990,Oregon State,-208
10/27/1990,U.C.L.A.,2274
10/27/1990,Akron,1526
10/27/1990,Rutgers,1518
10/27/1990,Purdue,1304
10/27/1990,Michigan State,1440
10/27/1990,Fullerton State,1226
10/27/1990,Long Beach State,1400
10/27/1990,Miami-Ohio,1744
10/27/1990,Bowling Green,1622
10/27/1990,Georgia,2956
10/27/1990,Kentucky,976
10/27/1990,South Carolina,1580
10/27/1990,No Carolina State,1350
10/27/1990,Wyoming,1796
10/27/1990,UTEP,-148
10/27/1990,Western Kentucky,1416
10/27/1990,Louisville,1004
10/29/1990,New Mexico,1024
10/29/1990,Brigham Young,3390
11/02/1990,Arkansas State,1374
11/02/1990,North Texas,1360
11/03/1990,Alabama,2868
11/03/1990,Mississippi State,1120
11/03/1990,Texas,2446
11/03/1990,Texas Tech,962
11/03/1990,Colorado,1024
11/03/1990,Nebraska,3392
11/03/1990,Georgia Tech,926
11/03/1990,Virginia,1074
11/03/1990,Ohio,874
11/03/1990,Youngstown State,1584
11/03/1990,Southern Miss,2280
11/03/1990,UL-Lafayette,1230
11/03/1990,Ball State,1706
11/03/1990,Central Michigan,2710
11/03/1990,Temple,1080
11/03/1990,Tennessee,2252
11/03/1990,Minnesota,1116
11/03/1990,Wisconsin,1124
11/03/1990,Iowa State,1190
11/03/1990,Kansas State,286
11/03/1990,Michigan,2930
11/03/1990,Purdue,1284
11/03/1990,Portland State,1478
11/03/1990,Pacific,542
11/03/1990,Bowling Green,1642
11/03/1990,Kent State,172
11/03/1990,U.C.L.A.,2274
11/03/1990,Oregon,1068
11/03/1990,Syracuse,1396
11/03/1990,Boston College,1252
11/03/1990,Northern Illinois,1616
11/03/1990,Akron,1516
11/03/1990,San Jose State,2172
11/03/1990,Fullerton State,1206
11/03/1990,Louisville,1022
11/03/1990,Cincinnati,546
11/03/1990,Iowa,2028
11/03/1990,Illinois,1376
11/03/1990,New Mexico,1004
11/03/1990,Hawaii,2026
11/03/1990,Wyoming,1796
11/03/1990,Colorado State,792
11/03/1990,Louisiana Tech,1274
11/03/1990,UL-Monroe,1392
11/03/1990,Kansas,702
11/03/1990,Oklahoma State,1710
11/03/1990,East Carolina,1170
11/03/1990,Memphis,580
11/03/1990,Wake Forest,1032
11/03/1990,Duke,984
11/03/1990,Brigham Young,3410
11/03/1990,Air Force,1584
11/03/1990,Washington State,1068
11/03/1990,Stanford,1046
11/03/1990,Utah,1572
11/03/1990,San Diego State,1290
11/03/1990,Toledo,1830
11/03/1990,Western Michigan,1856
11/03/1990,Texas A+M,1894
11/03/1990,S-M-U,2054
11/03/1990,California,924
11/03/1990,Southern Cal,2708
11/03/1990,Pittsburgh,2582
11/03/1990,Miami-Florida,2614
11/03/1990,Fresno State,2190
11/03/1990,Nevada-Las Vegas,1904
11/03/1990,Indiana,1294
11/03/1990,Michigan State,1450
11/03/1990,Oregon State,-228
11/03/1990,Arizona State,2250
11/03/1990,Northwestern,-394
11/03/1990,Ohio State,2808
11/03/1990,Penn State,2716
11/03/1990,West Virginia,1784
11/03/1990,Auburn,2276
11/03/1990,Florida,1790
11/03/1990,Eastern Michigan,350
11/03/1990,Miami-Ohio,1764
11/03/1990,Navy,1326
11/03/1990,Notre Dame,1956
11/03/1990,North Carolina,2086
11/03/1990,Clemson,2900
11/03/1990,Texas Christian,330
11/03/1990,Houston,1986
11/03/1990,Rutgers,1508
11/03/1990,Army,1316
11/03/1990,Arizona,2000
11/03/1990,Washington,2652
11/03/1990,No Carolina State,1332
11/03/1990,Virginia Tech,2054
11/03/1990,Mississippi,1100
11/03/1990,Louisiana State,2016
11/03/1990,New Mexico State,336
11/03/1990,Utah State,1110
11/03/1990,Florida State,2534
11/03/1990,South Carolina,1560
11/03/1990,Oklahoma,2974
11/03/1990,Missouri,1336
11/03/1990,Rice,-22
11/03/1990,Arkansas,2712
11/10/1990,Air Force,1594
11/10/1990,U.C.L.A.,2284
11/10/1990,Washington,2642
11/10/1990,Ball State,1726
11/10/1990,Eastern Michigan,330
11/10/1990,Army,1306
11/10/1990,West Virginia,1794
11/10/1990,Rutgers,1498
11/10/1990,Mississippi State,1138
11/10/1990,Memphis,562
11/10/1990,Purdue,1304
11/10/1990,Northwestern,-414
11/10/1990,Louisiana State,1996
11/10/1990,Alabama,2888
11/10/1990,Virginia Tech,2054
11/10/1990,Georgia Tech,926
11/10/1990,Brigham Young,3430
11/10/1990,Wyoming,1776
11/10/1990,Florida,1790
11/10/1990,Georgia,2956
11/10/1990,Vanderbilt,216
11/10/1990,Kentucky,994
11/10/1990,Duke,974
11/10/1990,No Carolina State,1342
11/10/1990,Central Michigan,2730
11/10/1990,Ohio,854
11/10/1990,Texas Tech,980
11/10/1990,Texas Christian,312
11/10/1990,UL-Lafayette,1240
11/10/1990,Arkansas State,1364
11/10/1990,Southern Cal,2728
11/10/1990,Oregon State,-248
11/10/1990,Michigan State,1460
11/10/1990,Minnesota,1106
11/10/1990,Notre Dame,1966
11/10/1990,Tennessee,2242
11/10/1990,Boston College,1242
11/10/1990,Louisville,1032
11/10/1990,S-M-U,2054
11/10/1990,Rice,-22
11/10/1990,Nebraska,3412
11/10/1990,Kansas,682
11/10/1990,Utah State,1120
11/10/1990,Fullerton State,1196
11/10/1990,Kent State,152
11/10/1990,Miami-Ohio,1784
11/10/1990,Navy,1328
11/10/1990,Toledo,1828
11/10/1990,Temple,1080
11/10/1990,Pittsburgh,2582
11/10/1990,Tulsa,2062
11/10/1990,Colorado State,792
11/10/1990,Houston,1968
11/10/1990,Texas,2464
11/10/1990,Wisconsin,1114
11/10/1990,Indiana,1304
11/10/1990,Pacific,522
11/10/1990,Fresno State,2210
11/10/1990,San Jose State,2192
11/10/1990,New Mexico State,316
11/10/1990,Cincinnati,526
11/10/1990,Florida State,2554
11/10/1990,Illinois,1356
11/10/1990,Michigan,2950
11/10/1990,Ohio State,2826
11/10/1990,Iowa,2010
11/10/1990,Arizona State,2270
11/10/1990,Washington State,1048
11/10/1990,Arkansas,2712
11/10/1990,Baylor,1696
11/10/1990,Missouri,1326
11/10/1990,Iowa State,1200
11/10/1990,Stanford,1046
11/10/1990,Arizona,2000
11/10/1990,Kansas State,266
11/10/1990,Oklahoma,2994
11/10/1990,Akron,1506
11/10/1990,Louisiana Tech,1284
11/10/1990,Utah,1590
11/10/1990,New Mexico,986
11/10/1990,Virginia,1074
11/10/1990,North Carolina,2086
11/10/1990,Southern Illinois,1584
11/10/1990,South Carolina,1570
11/10/1990,Oklahoma State,1708
11/10/1990,Colorado,1026
11/10/1990,Southern Miss,2290
11/10/1990,Auburn,2266
11/10/1990,Maryland,2050
11/10/1990,Penn State,2734
11/10/1990,Western Michigan,1866
11/10/1990,Bowling Green,1632
11/10/1990,Oregon,1058
11/10/1990,California,934
11/10/1990,Northern Illinois,1614
11/10/1990,East Carolina,1172
11/10/1990,Tulane,1210
11/10/1990,Syracuse,1386
11/10/1990,Hawaii,2024
11/10/1990,San Diego State,1292
11/10/1990,Northridge State,1450
11/10/1990,Long Beach State,1410
11/17/1990,Nevada-Las Vegas,1902
11/17/1990,Long Beach State,1412
11/17/1990,Oregon,1078
11/17/1990,Oregon State,-268
11/17/1990,Montana State,1378
11/17/1990,Tulsa,2080
11/17/1990,Syracuse,1388
11/17/1990,West Virginia,1792
11/17/1990,Rutgers,1496
11/17/1990,Temple,1082
11/17/1990,Penn State,2752
11/17/1990,Notre Dame,1948
11/17/1990,Georgia Tech,936
11/17/1990,Wake Forest,1022
11/17/1990,Maryland,2070
11/17/1990,Virginia,1054
11/17/1990,Missouri,1344
11/17/1990,Kansas,664
11/17/1990,Illinois,1366
11/17/1990,Indiana,1294
11/17/1990,Miami-Ohio,1774
11/17/1990,Western Michigan,1876
11/17/1990,Mississippi,1080
11/17/1990,Tennessee,2262
11/17/1990,Ohio State,2846
11/17/1990,Wisconsin,1094
11/17/1990,Delaware,1600
11/17/1990,Navy,1338
11/17/1990,North Carolina,2106
11/17/1990,Duke,954
11/17/1990,Wyoming,1766
11/17/1990,Hawaii,2034
11/17/1990,Michigan State,1480
11/17/1990,Northwestern,-434
11/17/1990,Colorado State,774
11/17/1990,Louisiana Tech,1302
11/17/1990,Army,1326
11/17/1990,Vanderbilt,196
11/17/1990,Brigham Young,3450
11/17/1990,Utah,1570
11/17/1990,Air Force,1614
11/17/1990,UTEP,-168
11/17/1990,Georgia,2954
11/17/1990,Auburn,2268
11/17/1990,Fresno State,2200
11/17/1990,San Jose State,2202
11/17/1990,Louisiana State,1996
11/17/1990,Mississippi State,1138
11/17/1990,Ohio,834
11/17/1990,Ball State,1746
11/17/1990,Florida,1808
11/17/1990,Kentucky,976
11/17/1990,Boston College,1222
11/17/1990,Miami-Florida,2634
11/17/1990,San Diego State,1302
11/17/1990,New Mexico,976
11/17/1990,South Carolina,1550
11/17/1990,Clemson,2920
11/17/1990,Baylor,1716
11/17/1990,Rice,-42
11/17/1990,Southern Cal,2746
11/17/1990,U.C.L.A.,2266
11/17/1990,Memphis,542
11/17/1990,Florida State,2574
11/17/1990,Texas A+M,1894
11/17/1990,Arkansas,2712
11/17/1990,Northern Illinois,1604
11/17/1990,UL-Lafayette,1250
11/17/1990,Minnesota,1086
11/17/1990,Michigan,2970
11/17/1990,Fullerton State,1196
11/17/1990,New Mexico State,316
11/17/1990,Oklahoma State,1726
11/17/1990,Iowa State,1182
11/17/1990,Eastern Michigan,320
11/17/1990,Kent State,162
11/17/1990,Cincinnati,506
11/17/1990,Alabama,2908
11/17/1990,Purdue,1286
11/17/1990,Iowa,2028
11/17/1990,Arkansas State,1346
11/17/1990,Toledo,1846
11/17/1990,Stanford,1056
11/17/1990,California,924
11/17/1990,Texas,2484
11/17/1990,Texas Christian,292
11/17/1990,Pacific,504
11/17/1990,Utah State,1138
11/17/1990,Washington,2662
11/17/1990,Washington State,1028
11/17/1990,S-M-U,2054
11/17/1990,Texas Tech,980
11/17/1990,Kansas State,248
11/17/1990,Colorado,1044
11/17/1990,Eastern Washington,1492
11/17/1990,Houston,1986
11/22/1990,West Virginia,1782
11/22/1990,South Carolina,1560
11/23/1990,Nebraska,3410
11/23/1990,Oklahoma,2996
11/24/1990,Notre Dame,1950
11/24/1990,Southern Cal,2744
11/24/1990,Wisconsin,1084
11/24/1990,Michigan State,1490
11/24/1990,Indiana,1304
11/24/1990,Purdue,1276
11/24/1990,Mississippi,1090
11/24/1990,Mississippi State,1128
11/24/1990,Tulane,1192
11/24/1990,Louisiana State,2014
11/24/1990,Temple,1092
11/24/1990,Boston College,1212
11/24/1990,Arizona State,2260
11/24/1990,Arizona,2010
11/24/1990,Michigan,2980
11/24/1990,Ohio State,2836
11/24/1990,Texas,2502
11/24/1990,Baylor,1698
11/24/1990,Pittsburgh,2572
11/24/1990,Penn State,2762
11/24/1990,Colorado State,774
11/24/1990,Hawaii,2034
11/24/1990,Syracuse,1368
11/24/1990,Miami-Florida,2654
11/24/1990,Northwestern,-454
11/24/1990,Illinois,1386
11/24/1990,UTEP,-188
11/24/1990,San Diego State,1322
11/24/1990,Wake Forest,1042
11/24/1990,Vanderbilt,176
11/24/1990,Virginia,1034
11/24/1990,Virginia Tech,2074
11/24/1990,Arkansas,2730
11/24/1990,S-M-U,2036
11/24/1990,Kentucky,956
11/24/1990,Tennessee,2282
11/24/1990,Iowa,2028
11/24/1990,Minnesota,1086
11/24/1990,Utah State,1118
11/24/1990,Brigham Young,3470
11/24/1990,Texas Christian,272
11/24/1990,Texas A+M,1914
12/01/1990,Tennessee,2302
12/01/1990,Vanderbilt,156
12/01/1990,Georgia Tech,936
12/01/1990,Georgia,2954
12/01/1990,Alabama,2926
12/01/1990,Auburn,2250
12/01/1990,Texas A+M,1896
12/01/1990,Texas,2520
12/01/1990,Brigham Young,3470
12/01/1990,Hawaii,2034
12/01/1990,Miami-Florida,2674
12/01/1990,San Diego State,1302
12/01/1990,Florida,1790
12/01/1990,Florida State,2592
12/02/1990,Arizona State,2250
12/02/1990,Houston,1996
12/08/1990,Army,1336
12/08/1990,Navy,1328
08/28/1991,Georgia Tech,916
08/28/1991,Penn State,2782
08/29/1991,Brigham Young,3470
08/29/1991,Florida State,2592
08/31/1991,Delta State,1462
08/31/1991,Southern Miss,2310
08/31/1991,Mississippi,1100
08/31/1991,Tulane,1182
08/31/1991,Ball State,1736
08/31/1991,Miami-Ohio,1784
08/31/1991,Georgia Southern,1402
08/31/1991,Auburn,2270
08/31/1991,Eastern Michigan,300
08/31/1991,Bowling Green,1652
08/31/1991,Miami-Florida,2684
08/31/1991,Arkansas,2720
08/31/1991,Pittsburgh,2590
08/31/1991,West Virginia,1764
08/31/1991,Missouri State,1474
08/31/1991,Tulsa,2098
08/31/1991,Central Michigan,2740
08/31/1991,Ohio,824
08/31/1991,UL-Monroe,1402
08/31/1991,UL-Lafayette,1240
08/31/1991,New Mexico,976
08/31/1991,UTEP,-188
08/31/1991,Hawaii,2044
08/31/1991,Wyoming,1756
08/31/1991,Utah State,1100
08/31/1991,Utah,1588
08/31/1991,Arkansas State,1344
08/31/1991,Colorado State,776
08/31/1991,Boston College,1202
08/31/1991,Rutgers,1506
08/31/1991,Kent State,142
08/31/1991,Western Michigan,1896
08/31/1991,Eastern Kentucky,1528
08/31/1991,Louisville,1034
08/31/1991,East Carolina,1162
08/31/1991,Illinois,1396
08/31/1991,Sacramento State,1516
08/31/1991,Pacific,484
08/31/1991,James Madison,1364
08/31/1991,Virginia Tech,2092
08/31/1991,Fullerton State,1186
08/31/1991,Mississippi State,1138
08/31/1991,Western Carolina,1206
08/31/1991,Georgia,2974
08/31/1991,Weber State,1360
08/31/1991,Air Force,1624
08/31/1991,Louisiana Tech,1284
08/31/1991,Houston,2014
09/02/1991,Memphis,542
09/02/1991,Southern Cal,2744
09/05/1991,Tennessee,2322
09/05/1991,Louisville,1014
09/07/1991,Wyoming,1754
09/07/1991,Colorado,1046
09/07/1991,Mississippi,1118
09/07/1991,Memphis,524
09/07/1991,S-M-U,2018
09/07/1991,Arkansas,2738
09/07/1991,Northwestern St(LA),1420
09/07/1991,Arkansas State,1334
09/07/1991,Louisiana State,1994
09/07/1991,Georgia,2994
09/07/1991,Fullerton State,1176
09/07/1991,Texas Tech,990
09/07/1991,Virginia,1014
09/07/1991,Maryland,2090
09/07/1991,Miami-Ohio,1784
09/07/1991,Kentucky,956
09/07/1991,Virginia Tech,2090
09/07/1991,No Carolina State,1344
